road,id,model_type,condition,name,lat,lon,length
N2,1003243,link,,Box Culvert / Box culvert,24.3075278,91.518166,362.0000000000232
N2,1003244,link,,Sylhet 83 km,24.3098056,91.5196104,298.0000000000018
N2,1003245,bridge,A,CHARGUY BOX CULVEFRT,24.3110669081545,91.5207181905579,6.3
N2,1003246,link,,Box culvert,24.313,91.522416,465.99999999997976
N2,1003247,bridge,A,DOWLOTPUR BOX CULVERT,24.3164647349264,91.5259613753676,8.0
N2,1003248,link,,Sylhet 82 km,24.3165833,91.5260827,544.0000000000111
N2,1003249,link,,Box culvert,24.3183604,91.5276382,260.9999999999957
N2,1003250,bridge,A,Dowlatpur Bridge,24.3203282296367,91.5287664185468,41.0
N2,1003251,link,,Bridge start,24.3225271,91.5300271,522.9999999999961
N2,1003252,link,,Bridge end,24.3228604,91.5301938,45.99999999999227
N2,1003253,link,,Sylhet 81 km,24.3243049,91.530916,170.00000000001592
N2,1003254,bridge,A,TOLAMPUR BOX CULVERT,24.3247602855072,91.5311234110144,8.0
N2,1003255,link,,Box culvert,24.3271104,91.5321938,344.99999999999886
N2,1003256,bridge,A,ISLAMPUR,24.3312803529771,91.5331031047328,6.4
N2,1003257,link,,Km post missing,24.3329716,91.5334719,655.0000000000011
N2,1003258,link,,Box culvert,24.3336663,91.5334997,87.99999999999386
N2,1003259,bridge,A,JANJJALIA,24.3341146691275,91.5335158554809,1.3
N2,1003260,bridge,A,JANJJALIA,24.3350321013422,91.5335489120805,1.3
N2,1003261,link,,Box culvert,24.3367497,91.5336108,447.00000000000273
N2,1003262,bridge,A,JANNJALIA,24.336938656338,91.533637784507,4.2
N2,1003263,link,,Box culvert,24.3379163,91.5337774,141.9999999999959
N2,1003264,link,,Box culvert,24.340333,91.5342497,174.0000000000066
N2,1003265,bridge,A,KABIR PUR,24.3404050044692,91.5342658385474,10.6
N2,1003266,link,,Sylhet 79 km,24.3419441,91.5346108,179.00000000000205
N2,1003267,link,,Box culvert,24.3429719,91.5348052,126.00000000000477
N2,1003268,bridge,A,ISLAMABAD,24.3433336647058,91.5348688464705,3.0
N2,1003269,link,,Box culvert,24.3459719,91.535333,340.0000000000034
N2,1003270,bridge,A,KABIR PUR CULVERT,24.3460083301639,91.535338464918,2.5
N2,1003271,link,,Box culvert,24.3487497,91.5357497,304.9999999999784
N2,1003272,link,,Sylhet 78 km,24.3508333,91.536083,239.00000000000432
N2,1003273,bridge,B,Chalta Bazar Bridge,24.3513919662011,91.5364728952514,58.5
N2,1003274,bridge,A,CHALTA BOX CULVERT,24.353358471229,91.5378453265363,3.0
N2,1003275,link,,Bridge start,24.3535,91.5379441,358.0000000000041
N2,1003276,link,,Bridge end,24.3538611,91.5384441,66.0000000000025
N2,1003277,link,,Box culvert,24.3551111,91.5398608,201.99999999999818
N2,1003278,link,,Km post broken,24.3582222,91.5411386,383.99999999998613
N2,1003279,bridge,A,CHALTA BAZAR BOX CULVERT,24.3603485835164,91.541595982967,3.0
N2,1003280,link,,Box culvert,24.363,91.5421663,546.0000000000207
N2,1003281,bridge,A,Mokkadi Bridge,24.3658315268722,91.5434295729075,15.85
N2,1003282,link,,Sylhet 76 km,24.3668604,91.5438886,453.9999999999793
N2,1003283,link,,Bridge start,24.3682216,91.544583,169.00000000001114
N2,1003284,link,,Bridge end,24.3683049,91.5446663,18.000000000000682
N2,1003285,bridge,A,ADITPUR,24.3706725638513,91.5458229199324,19.0
N2,1003286,link,,Box culvert,24.3731382,91.5470274,592.000000000013
N2,1003287,link,,Sylhet 75 km,24.3750549,91.5479719,230.99999999999454
N2,1003288,bridge,A,MOSHIDOLONG,24.375087492,91.5479881959999,3.0
N2,1003289,link,,Box culvert,24.3774993,91.5491941,299.99999999998295
N2,1003290,bridge,A,MOGLIE,24.3795572061594,91.5502040260869,13.6
N2,1003291,link,,Bridge start,24.3819716,91.5513889,552.0000000000209
N2,1003292,link,,Bridge end,24.3820549,91.5514167,15.999999999991132
N2,1003293,link,,Sylhet 74 km,24.3831938,91.5521111,132.000000000005
N2,1003294,bridge,A,DOVEREL,24.3880408606965,91.5555251338308,2.6
N2,1003295,link,,Box culvert,24.3902523321393,91.55708278676616,931.999999999988
N2,1003296,bridge,A,SHOURATUL,24.3904946851741,91.5572534884577,7.9
N2,1003297,link,,Sylhet 73 km,24.3908052,91.5574722,73.0000000000075
N2,1003298,link,,Box culvert,24.3926941,91.5587222,253.99999999999068
N2,1003299,bridge,A,HASANABAD BOX CULVERT,24.3935938551312,91.559311695704,5.2
N2,1003300,bridge,A,HASANABAD,24.3951472785202,91.5603294575179,5.4
N2,1003301,link,,Box culvert,24.3959163,91.5608333,419.00000000001114
N2,1003302,link,,Box culvert,24.3974163,91.5618333,204.00000000000773
N2,1003303,bridge,A,MONDUL KAFON,24.3975406188811,91.5619265475524,3.0
N2,1003304,link,,Sylhet 72 km,24.3985274,91.5626667,143.00000000000068
N2,1003305,link,,Box culvert,24.3998052,91.5635556,177.99999999999727
N2,1003306,bridge,A,PUTI JURRI,24.4007885722891,91.5637976106024,2.0
N2,1003307,bridge,A,Putajuri Bridge,24.4033296759036,91.5644229831325,19.5
N2,1003308,link,,Box culvert,24.4034167,91.5644444,414.99999999999204
N2,1003309,bridge,C,PUTA JURI BOX CULVERT,24.4049280183673,91.564704447619,1.5
N2,1003310,link,,Bridge start,24.406,91.5648889,294.00000000001114
N2,1003311,link,,Bridge end,24.4061944,91.5648889,19.99999999998181
N2,1003312,link,,Sylhet 71 km,24.4071389,91.5649167,98.00000000001319
N2,1003313,bridge,A,PUTA JURI SCHOOL,24.4074136345454,91.5649167,2.6
N2,1003314,link,,Box culvert,24.4076111,91.5649167,54.9999999999784
N2,1003315,link,,Box culvert,24.4100556,91.5649722,276.00000000001046
N2,1003316,bridge,A,KAZI MADAM,24.4140835484304,91.5656558636771,5.0
N2,1003317,bridge,A,RASURAT BOX CULVERT 2,24.4151244789237,91.5658325408071,6.2
N2,1003318,link,,Sylhet 70 km,24.4161111,91.566,669.0000000000111
N2,1003319,link,,Box culvert,24.4166389,91.5661111,68.9999999999884
N2,1003320,bridge,A,RAJSURAT BOX CULVERT,24.4167952587234,91.5661546906383,10.6
N2,1003321,bridge,A,SHUKCHAR,24.4181416810638,91.566530054468,4.0
N2,1003322,link,,Box culvert,24.41938386425532,91.56687635787236,316.0000000000025
N2,1003323,bridge,A,SHUKCHAR,24.4195228497872,91.5669151051063,2.0
N2,1003324,link,,Box culvert,24.4207216,91.5672493,153.99999999999636
N2,1003325,bridge,A,SHUKCHAR,24.4217445923566,91.5674789866242,3.8
N2,1003326,link,,Box culvert,24.4220827,91.5675549,157.0000000000107
N2,1003327,bridge,A,Shuk Ghar Bridge,24.4234977390625,91.5678518695312,37.0
N2,1003328,link,,Box culvert,24.4243327,91.5680271,256.0000000000002
N2,1003329,link,,Sylhet 69 km,24.4248049,91.5681104,48.00000000000182
N2,1003330,bridge,A,SUCK CHAR BOX CULVERT,24.4250990697841,91.5681423769784,1.5
N2,1003331,link,,Bridge start,24.4260827,91.5682493,138.99999999998158
N2,1003332,bridge,A,COLTANPUR BOX CULVERT,24.4263984578947,91.5682493,1.5
N2,1003333,link,,Bridge end,24.426416,91.5682493,38.000000000010914
N2,1003334,link,,Box culvert,24.4274716,91.5681938,139.00000000001
N2,1003335,bridge,A,COLYANPUR BOX CULVERT,24.4281701972602,91.5680705123287,1.5
N2,1003336,link,,Box culvert,24.4288882,91.5679438,145.99999999998658
N2,1003337,link,,Box culvert,24.4308327,91.568166,217.9999999999893
N2,1003338,bridge,A,SHAMREPUR BOX CULVERT,24.4313035135384,91.5682721556923,5.3
N2,1003339,link,,Sylhet 68 km,24.4336663,91.5688049,325.00000000001705
N2,1003340,link,,Box culvert,24.4338608,91.5688327,21.99999999999136
N2,1003341,bridge,A,BROCHAR BOX CULVERT,24.4361217182481,91.5690115372262,6.2
N2,1003342,bridge,A,BARO CLAR BRIDGE,24.4365254536496,91.5690434724452,14.8
N2,1003343,link,,Box culvert,24.4387774,91.5692216,548.0000000000018
N2,1003344,link,,Bridge start,24.43914347142857,91.56926223392855,40.99999999999682
N2,1003345,link,,Bridge end,24.4392774,91.5692771,15.00000000001478
N2,1003346,bridge,A,BARO CHAR BOX CULVERT,24.4395974278443,91.5693417170658,3.0
N2,1003347,link,,Box culvert,24.4421663,91.5698604,334.0000000000032
N2,1003348,bridge,B,Rokonpur Bridge,24.4424559766773,91.5699314031948,19.5
N2,1003349,link,,Sylhet 67 km,24.442618919808307,91.569971342492,49.99999999998295
N2,1003350,bridge,A,ROKAMPUR BOX CULVERT,24.443696154952,91.570235385623,2.0
N2,1003351,link,,Bridge start,24.4449997,91.5705549,263.00000000000523
N2,1003352,bridge,A,RAKONPUR BOX CULVERT,24.445194125,91.5706034625,4.3
N2,1003353,link,,Bridge end,24.4452219,91.5706104,24.00000000000091
N2,1003354,link,,Box culvert,24.4462497,91.570916,121.99999999998568
N2,1003355,link,,Box culvert,24.4476941,91.5713049,166.00000000002524
N2,1003356,bridge,B,BURIMA BOX CULVERT,24.4501527896551,91.5716560781609,4.5
N2,1003357,bridge,A,BURIMA BOX CULVERT,24.4506177055172,91.5717224827586,4.5
N2,1003358,link,,Sylhet 66 km,24.4515833,91.5718604,435.0000000000023
N2,1003359,bridge,C,BARIMA BOX CULVERT,24.4526561768115,91.571991247826,4.5
N2,1003360,link,,Box culvert,24.4527222,91.5719993,137.9999999999768
N2,1003361,link,,Box culvert,24.45314813333333,91.5720456,48.00000000000182
N2,1003362,bridge,A,VORGOU BOX CULVERT,24.4541419777777,91.5721536333333,2.06
N2,1003363,link,,Box culvert,24.4552778,91.5722771,240.0000000000091
N2,1003364,bridge,A,VORGOU BOX CULVERT,24.45653135,91.5723666335294,6.12
N2,1003365,link,,Box culvert,24.4568333,91.5723882,169.9999999999875
N2,1003366,bridge,A,VORGOU BOX CULVERT,24.4579264018518,91.5724525055555,3.5
N2,1003367,link,,Box culvert,24.4591944,91.5725271,270.00000000001023
N2,1003368,link,,Sylhet 65 km,24.4604444,91.5726938,139.00000000001
N2,1003369,link,,Box culvert,24.4605833,91.5744716,27.999999999991587
N2,1003370,bridge,A,BOROKADI BOX CULVERT,24.4608792840455,91.5743585863247,7.4
N2,1003371,bridge,A,BOROKANSI BOX CULVERT,24.4617237091168,91.5740361649572,3.5
N2,1003372,link,,Box culvert,24.4636389,91.5733049,350.9999999999991
N2,1003373,link,,Box culvert,24.4645,91.573416,99.99999999999432
N2,1003374,bridge,A,PANIDUNDA PCGIRD BRIDGE,24.466550890595,91.5735381040307,51.8
N2,1003375,link,,Bridge start,24.469166,91.5736938,521.000000000015
N2,1003376,link,,Bridge end,24.4696938,91.5737493,55.999999999983174
N2,1003377,bridge,A,PANIUNDAPC GIRDIR,24.4704585597122,91.5737849,21.3
N2,1003378,link,,Sylhet 64 km,24.4708882,91.5738049,139.00000000001
N2,1003379,bridge,A,KORAGU BOX CULVERT,24.4725347879245,91.5741577301886,6.2
N2,1003380,link,,Bridge start,24.4732216,91.5743049,264.99999999998636
N2,1003381,link,,Bridge end,24.4733882,91.5743604,23.000000000024556
N2,1003382,link,,Box culvert,24.4752493,91.574916,217.9999999999893
N2,1003383,bridge,A,KURAGU BOX CULVERT,24.4770775101123,91.575464475,5.1
N2,1003384,link,,Sylhet 63 km,24.4783049,91.5758327,355.99999999999454
N2,1003385,bridge,A,KURGGUB BOX CULVERT,24.4794337744444,91.5761610622222,2.0
N2,1003386,link,,Box culvert,24.4798327,91.5762771,180.00000000000682
N2,1003387,bridge,A,SATAIHUL,24.4814468338181,91.5767708221818,1.5
N2,1003388,link,,Box culvert,24.4821938,91.5769993,275.0000000000057
N2,1003389,bridge,A,SATAIHULL,24.4824674932203,91.5770868749999,2.6
N2,1003390,bridge,A,SATAISUL,24.4835534372881,91.5774343499999,2.0
N2,1003391,link,,Box culvert,24.4842774,91.577666,235.99999999999
N2,1003392,bridge,A,SATAIHUL BOX CULVERT,24.4848054,91.5778273568,1.6
N2,1003393,link,,Box culvert,24.4852774,91.5779716,125.0
N2,1003394,bridge,A,SATAIHUL,24.4854467548387,91.5780233379032,1.0
N2,1003395,link,,Box culvert,24.4862774,91.5782771,123.99999999999523
N2,1003396,bridge,A,SATHAIL CULVERT,24.486413515,91.5783062725,1.5
N2,1003397,link,,Sylhet 62 km,24.4870552,91.5784438,80.0000000000125
N2,1003398,link,,Box culvert,24.4872219,91.5784993,21.99999999999136
N2,1003399,link,,Box culvert,24.487583,91.5786104,46.999999999997044
N2,1003400,bridge,A,SATHAIT BRIGE,24.4885601135135,91.5789598972973,24.0
N2,1003401,bridge,A,SATHIHAL B CULVERT,24.4901457801801,91.5795270639639,6.5
N2,1003402,bridge,A,SATHAI HAT CULVERT,24.4906343369369,91.5797018126126,2.0
N2,1003403,bridge,A,SATHAIHAL - 4 CULVERT,24.4911743207207,91.5798949558558,2.0
N2,1003404,link,,Bridge start,24.4913886,91.5799716,444.0000000000168
N2,1003405,link,,Bridge end,24.4916386,91.5800549,27.999999999991587
N2,1003406,bridge,A,SATAIHUL,24.4918345656441,91.5801058527607,2.0
N2,1003407,bridge,A,SATAIHUL BOX CULVERT,24.4922435374233,91.580212188957,2.0
N2,1003408,link,,Box culvert,24.4930274,91.580416,162.9999999999825
N2,1003409,bridge,A,SATAIHAL BOX CULVERT,24.4932941,91.58044936,2.6
N2,1003410,link,,Box culvert,24.4934719,91.5804716,55.00000000000682
N2,1003411,link,,Box culvert,24.4939997,91.5805827,62.00000000001182
N2,1003412,bridge,A,MARAURA,24.4941079181818,91.5806043467532,2.5
N2,1003413,link,,Box culvert,24.4946941,91.5807216,76.99999999999818
N2,1003414,link,,Box culvert,24.4951108,91.5808327,48.00000000000182
N2,1003415,bridge,A,MURAURA BOX CULVERT,24.4955773499999,91.5809073453125,6.3
N2,1003416,link,,Sylhet 61 km,24.4958052,91.5809438,63.99999999999295
N2,1003417,bridge,A,MURAURA CULVERT,24.4959619037735,91.5810160981132,2.6
N2,1003418,link,,Box culvert,24.4961663,91.5811104,52.99999999999727
N2,1003419,bridge,A,MARAURA CULVERT,24.4963312878787,91.5812105848484,2.6
N2,1003420,link,,Box culvert,24.4969441,91.5815827,99.00000000001796
N2,1003421,bridge,A,MURAURA CULVERT,24.497229189051,91.5818527729927,2.6
N2,1003422,link,,Box culvert,24.4979997,91.5825827,137.00000000000045
N2,1003423,link,,Box culvert,24.4983052,91.5827771,61.9999999999834
N2,1003424,link,,Box culvert,24.4987219,91.5830271,51.00000000001614
N2,1003425,bridge,A,DEWPARA CUVERT,24.4992986288135,91.5832250576271,2.0
N2,1003426,link,,Box culvert,24.4996941,91.5833608,117.999999999995
N2,1003427,link,,Box culvert,24.5021944,91.5840274,283.9999999999918
N2,1003428,bridge,A,DEWPARA CULVERT,24.502660242236,91.5841392236024,7.6
N2,1003429,bridge,A,DEWPARA,24.5033331254658,91.5843007465838,2.0
N2,1003430,link,,Sylhet 60 km,24.5035833,91.5843608,161.00000000000136
N2,1003431,bridge,A,DEWPARA BOX CULVERT,24.5044876296943,91.5846028043668,2.0
N2,1003432,link,,Box culvert,24.5055556,91.5848886,228.999999999985
N2,1003433,bridge,A,GARIPUR,24.5056572195121,91.5849007902439,6.3
N2,1003434,link,,Box culvert,24.50625,91.5849719,82.00000000002206
N2,1003435,link,,Box culvert,24.5074444,91.5852219,134.9999999999909
N2,1003436,link,,Box culvert,24.5086944,91.5851663,135.99999999999568
N2,1003437,bridge,B,MALAR BATAR,24.5087642787535,91.5851694478753,7.5
N2,1003438,link,,Box culvert,24.5117778,91.5853052,353.00000000000864
N2,1003439,link,,Sylhet 59 km,24.513,91.5853608,134.9999999999909
N2,1003440,bridge,A,KANDIGOAN,24.5131358463013,91.5854254884931,9.6
N2,1003441,link,,Box culvert,24.5159167,91.5867497,365.0000000000091
N2,1003442,bridge,A,KANDIGOAN,24.5168538676595,91.5873842038297,3.0
N2,1003443,bridge,B,Kandigoan Bridge,24.5184747068085,91.5884815834042,14.0
N2,1003444,link,,Box culvert,24.5195271,91.5891941,469.99999999999886
N2,1003445,bridge,A,AUGON BOX CULVERT,24.5206499878787,91.5894264,4.0
N2,1003446,link,,Km post missing,24.5211382,91.5895274,164.99999999999204
N2,1003447,link,,Bridge start,24.5213049,91.5895552,40.99999999999682
N2,1003448,link,,Bridge end,24.5214438,91.589583,15.00000000001478
N2,1003449,bridge,A,ANGOAN BOX CULVERT,24.5223086648648,91.5898953027027,1.0
N2,1003450,link,,Box culvert,24.5234438,91.5903052,221.99999999998
N2,1003451,bridge,A,ANGOOM BOX CUL,24.5247145735294,91.5914764,1.0
N2,1003452,link,,Box culvert,24.5248604,91.5916108,204.00000000000773
N2,1003453,bridge,A,DEVPARA BOXCULVERT,24.5267243202572,91.593348681672,2.5
N2,1003454,link,,Box culvert,24.526916,91.5935274,311.00000000000705
N2,1003455,link,,Km post missing,24.5284438,91.5949163,206.99999999999363
N2,1003456,bridge,A,DEVPARA BAZAR BOX CULVERT,24.5284943,91.5949617545454,4.3
N2,1003457,link,,Box culvert,24.5289993,91.5954163,110.00000000001364
N2,1003458,bridge,A,NORTH VEVPUR,24.5307071086267,91.5965079154929,1.8
N2,1003459,bridge,A,NORT DEVPARA 3 CULVERT,24.532090356338,91.5973920746478,3.2
N2,1003460,bridge,A,NORTH DEVPARA 2 CULVER,24.5331413154929,91.5980638380281,1.5
N2,1003461,link,,Box culvert,24.5333886,91.5982219,567.9999999999836
N2,1003462,bridge,A,NORTH DEVPARA,24.5339027933333,91.5985786733333,5.2
N2,1003463,link,,Box culvert,24.5347497,91.5991663,180.00000000000682
N2,1003464,bridge,A,NOLSUZA 2 CULVERT,24.5349371863636,91.5993538681818,2.0
N2,1003465,link,,Box culvert,24.5356663,91.6000833,132.000000000005
N2,1003466,link,,Sylhet 56 km,24.5359719,91.6003889,34.99999999999659
N2,1003467,link,,Box culvert,24.5363052,91.6007222,54.000000000002046
N2,1003468,bridge,A,NALSUZA,24.5364691756944,91.6008813493055,1.5
N2,1003469,link,,Box culvert,24.5372497,91.6016389,144.00000000000546
N2,1003470,bridge,A,SODORPUR NOTUNBAZAR,24.5375464945205,91.6019300027397,1.5
N2,1003471,link,,Box culvert,24.5386941,91.6030556,218.9999999999941
N2,1003472,bridge,A,DHAKA SHAISTAGANG HALIGAN,24.5389682042168,91.603290539759,1.5
N2,1003473,link,,Box culvert,24.5398608,91.6040556,165.99999999999682
N2,1003474,bridge,A,SHADUGHAT,24.5399200168181,91.6040706245454,6.4
N2,1003475,bridge,A,SHADARGHAT 1,24.5413243013636,91.604426920909,7.0
N2,1003476,link,,Box culvert,24.5417219,91.6045278,219.99999999999886
N2,1003477,link,,Box culvert,24.5429163,91.6047222,139.00000000001
N2,1003478,link,,Km post missing,24.5435552,91.6048611,57.999999999992724
N2,1003479,link,,Box culvert,24.5443052,91.6049722,92.00000000001296
N2,1003480,bridge,A,Kurorpur Bridge,24.5447663515625,91.60503860625,43.0
N2,1003481,link,,Bridge start,24.5477774,91.6054722,383.99999999998613
N2,1003482,link,,Bridge end,24.5482219,91.6055278,54.000000000002046
N2,1003483,bridge,A,Bizrapar Bridge,24.5483984198555,91.6055338144404,140.0
N2,1003484,link,,Sylhet 54 km,24.5506667,91.6056111,276.9999999999868
N2,1003485,link,,Bridge start,24.5513056,91.6055278,70.0000000000216
N2,1003486,link,,Bridge end,24.5525833,91.6053333,146.99999999999136
N2,1003487,link,,Bridge start,24.55375,91.6051389,129.99999999999545
N2,1003488,bridge,A,VHARDEV CULVERT,24.5538117333333,91.6051327222222,1.5
N2,1003489,link,,Bridge end,24.5540278,91.6051111,36.000000000001364
N2,1003490,bridge,A,DHAKA KHATENPASS BRIDGE,24.5563212867469,91.6042349698795,1.5
N2,1003491,link,,Box culvert,24.5565,91.6041667,248.99999999999523
N2,1003492,link,,Box culvert,24.5587778,91.6035,308.9999999999975
N2,1003493,link,,Km post missing,24.5593056,91.6034444,58.9999999999975
N2,1003494,bridge,A,BANAODAB GUPLAR BRIDGE,24.5599036621621,91.603326676167,2.0
N2,1003495,link,,Box culvert,24.5628333,91.60275,407.0000000000107
N2,1003496,bridge,A,Dhaka Katpass Bridge,24.5632233787234,91.6027597478723,22.0
N2,1003497,link,,Bridge start,24.5661667,91.6028333,376.0000000000048
N2,1003498,link,,Bridge end,24.5663611,91.6028333,20.999999999986585
N2,1003499,bridge,A,RATUM PUR (3),24.5692888569444,91.6028545361111,14.0
N2,1003500,link,,Sylhet 52 km,24.5701938,91.6028611,216.00000000000819
N2,1003501,link,,Bridge start,24.570756351898734,91.602838578481,63.99999999999295
N2,1003502,link,,Bridge end,24.5708882,91.6028333,15.00000000001478
N2,1003503,bridge,A,RATUM PUR (2),24.5745843558058,91.6013152996533,2.0
N2,1003504,link,,Box culvert,24.5755549,91.6009167,576.9999999999982
N2,1003505,link,,Sylhet 51 km,24.5779716,91.5990552,329.00000000000773
N2,1003506,bridge,A,Rustompur Bridge,24.5795099869426,91.5983351140127,35.0
N2,1003507,link,,Bridge start,24.5805827,91.597833,313.99999999999295
N2,1003508,link,,Bridge end,24.5809993,91.5983608,52.99999999999727
N2,1003509,bridge,A,batapur,24.5816830692307,91.5985958384615,3.0
N2,1003510,link,,Box culvert,24.5827771,91.5989719,207.9999999999984
N2,1003511,bridge,A,Batapur Bridge,24.5836701316872,91.599277664609,35.0
N2,1003512,link,,Bridge start,24.5848052,91.5996663,242.999999999995
N2,1003513,link,,Bridge end,24.5851386,91.5997774,43.00000000000637
N2,1003514,bridge,A,anukandi,24.5863819365079,91.6001921190476,2.0
N2,1003515,link,,Sylhet 50 km,24.5868052,91.6003333,188.99999999999295
N2,1003516,link,,Box culvert,24.5875274,91.6005833,85.00000000000796
N2,1003517,bridge,A,ANUKANDI,24.5885249897233,91.6009201830039,6.03
N2,1003518,link,,Box culvert,24.5896663,91.6013056,252.9999999999859
N2,1003519,link,,Road to Nabiganj (R240),24.5910552,91.6014167,189.00000000002137
N2,1003520,bridge,A,AUSKANDI,24.5914193656387,91.6016046612334,2.0
N2,1003521,link,,Box culvert,24.5927774,91.6023056,226.99999999997544
N2,1003522,bridge,A,AUSKANDI BOX CULVERT,24.5941786179054,91.6034229986486,1.5
N2,1003523,link,,Sylhet 49 km,24.5949719,91.6040556,296.0000000000207
N2,1003524,link,,Box culvert,24.5952774,91.6047222,80.99999999998886
N2,1003525,bridge,A,USUAL NAGER,24.5955928681481,91.6068250866666,1.5
N2,1003526,link,,Box culvert,24.5958608,91.6086111,405.00000000000114
N2,1003527,bridge,A,USUF NAGAR,24.5960083458333,91.6095949041666,6.2
N2,1003528,link,,Box culvert,24.5962774,91.6113889,288.0000000000109
N2,1003529,link,,Sylhet 48 km,24.597583,91.6131944,225.9999999999991
N2,1003530,bridge,A,Minazpur Bridge,24.5998860326271,91.6147355582627,73.0
N2,1003531,link,,Bridge start,24.6011944,91.6156111,471.99999999998
N2,1003532,link,,Bridge end,24.6016111,91.6153611,61.00000000000705
N2,1003533,bridge,A,MIRAZPUR,24.6028647873156,91.6165726634218,3.0
N2,1003534,bridge,A,MIRAZPUR 1,24.6037571176991,91.6174350115044,3.0
N2,1003535,link,,Box culvert,24.6041111,91.6177771,338.99999999999864
N2,1003536,link,,Box culvert,24.6049444,91.6185271,112.99999999999955
N2,1003537,link,,Sylhet 47 km,24.6050556,91.618666,20.000000000010232
N2,1003538,bridge,B,LALALPUR BOX CULVERT,24.6062625912698,91.6203718825396,7.2
N2,1003539,link,,Box culvert,24.6071389,91.6216104,377.9999999999859
N2,1003540,bridge,A,JALALPUR,24.6097583136738,91.6253431018121,2.0
N2,1003541,link,,Sylhet 46 km,24.6104722,91.6263604,606.9999999999993
N2,1003542,bridge,A,SYADPUR,24.6104969111111,91.6264180296296,7.2
N2,1003543,link,,Box culvert,24.6105556,91.6265549,27.000000000015234
N2,1003544,link,,Box culvert,24.6112778,91.627666,138.00000000000523
N2,1003545,bridge,A,SOYECDPUR,24.6115823221198,91.6281579354838,4.0
N2,1003546,link,,Box culvert,24.6123611,91.629416,216.99999999998454
N2,1003547,intersection,,Road to Raniganj (R241),24.6134167,91.6312493,0.0
N2,1003548,bridge,A,Umarpur Bridge,24.6134489603305,91.6333000688705,60.4
N2,1003549,link,,Bridge start,24.6134722,91.6347774,581.0000000000173
N2,1003550,link,,Bridge end,24.6134722,91.6353608,58.9999999999975
N2,1003551,link,,Sylhet 45 km,24.6134722,91.6357497,37.99999999998249
N2,1003552,bridge,A,Chaar Nopul,24.6129601403448,91.6428255248275,15.0
N2,1003553,link,,Bridge start,24.6128611,91.6441941,870.0000000000045
N2,1003554,link,,Bridge end,24.6128889,91.644333,16.000000000019554
N2,1003555,link,,Sylhet 44 km,24.6130556,91.6452497,93.99999999999409
N2,1003556,bridge,A,PATUA ADARSHAW BOX CULVERT,24.6140745760432,91.6500632007727,9.3
N2,1003557,link,,Box culvert,24.6143611,91.6514167,646.9999999999914
N2,1003558,link,,Sylhet 43 km,24.6153333,91.65475,353.00000000000864
N2,1003559,bridge,A,Aminnagar Bridge,24.6165611634751,91.6587526595744,30.0
N2,1003560,link,,Bridge start,24.6169438,91.66,563.999999999993
N2,1003561,link,,Bridge end,24.6170549,91.66025,32.00000000001069
N2,1003562,link,,Sylhet 42 km/ Start of Moulavibazar road Division / Sylhet 42 km/ Start of Moulavibazar road Division,24.6195827,91.6631667,403.99999999999636
N2,1003563,bridge,A,GRAM SHERPUR BRIDGE,24.6233028570786,91.6693503512359,16.7
N2,1003564,link,,Bridge start,24.6238604,91.6702771,889.9999999999864
N2,1003565,link,,Bridge end,24.623916,91.6703882,18.000000000000682
N2,1003566,link,,Sylhet 41 km,24.6242493,91.6713882,102.00000000000387
N2,1003567,bridge,A,SHERPWR BOX CULVERT,24.6248020161764,91.6728787911764,4.0
N2,1003568,link,,Box culvert,24.625166,91.6738604,271.99999999999136
N2,1003569,link,,Road to Moulavo Bazar(N207),24.6264993,91.6774993,400.0000000000057
N2,1003570,bridge,C,SHER PUR,24.6288681188679,91.6784364069182,282.35
N2,1003571,link,,Sylhet 40 km/ Start of Sylhet road Division / Sylhet 40 km/ Start of Sylhet road Division,24.6290271,91.6784993,318.00000000001205
N2,1003572,link,,Bridge start,24.6293604,91.6791382,73.99999999998386
N2,1003573,link,,Bridge end,24.6305549,91.6815271,280.00000000000114
N2,1003574,link,,Sylhet 39 km,24.6351386,91.6854163,656.0000000000059
N2,1003575,bridge,C,SHALIPUR BRIDGE,24.6415227408637,91.6903787815061,160.7
N2,1003576,link,,Sylhet 38 km,24.6417497,91.6905552,902.9999999999916
N2,1003577,link,,Bridge start,24.6422219,91.6908886,64.99999999999773
N2,1003578,link,,Bridge end,24.6432219,91.6919997,163.0000000000109
N2,1003579,bridge,A,Katen Bridge,24.648407840904,91.6977646660419,25.5
N2,1003580,link,,Bridge start,24.6489441,91.6983608,907.0000000000107
N2,1003581,link,,Bridge end,24.6491386,91.6984997,26.999999999986812
N2,1003582,link,,Sylhet 37 km,24.6494441,91.6986941,39.99999999999204
N2,1003583,link,,Sylhet 36 km,24.65525,91.7055833,963.0000000000223
N2,1003584,bridge,A,BAGUMPUR,24.656635385,91.70714688125,2.0
N2,1003585,link,,Box culvert,24.6571944,91.7077778,319.9999999999932
N2,1003586,link,,Sylhet 35 km,24.6625,91.7112222,689.9999999999977
N2,1003587,bridge,A,FIRUSPUR PC GIDER BRIDGE,24.662780118644,91.7113457974576,63.2
N2,1003588,link,,Bridge start,24.6634444,91.7116389,117.999999999995
N2,1003589,link,,Bridge end,24.664,91.7119167,64.99999999999773
N2,1003590,bridge,A,Onish Mill Bridge,24.6706609685434,91.7150836848225,22.0
