road,id,model_type,condition,name,lat,lon,length
N204,1004263,bridge,C,CHADCHURY CULVERT,24.1283500108469,91.4296905115899,4.6
N204,1004264,link,,Box culvert,24.1285549,91.4302771,673.0
N204,1004265,bridge,B,SHOT CHORY FOREST CULVERT,24.1284882822629,91.4313808651376,1.4
N204,1004266,link,,Km post missing,24.1283604,91.4334997,326.99999999999994
N204,1004267,link,,Box culvert,24.1281382,91.435083,168.00000000000102
N204,1004268,link,,Box culvert,24.1271382,91.4384719,388.9999999999993
N204,1004269,bridge,A,SATH SARI,24.1269881471783,91.4423497656884,24.8
N204,1004270,link,,Km post missing,24.1269716,91.4427774,442.9999999999996
N204,1004271,link,,Box culvert,24.1269438,91.4428886,15.000000000000568
N204,1004272,bridge,A,CHAKLA PUNGI,24.1274120811235,91.4458047247191,2.8
N204,1004273,link,,Box Culvert,24.1275549,91.4466941,445.0000000000003
N204,1004274,link,,Km post missing,24.1272493,91.4514444,539.9999999999991
N204,1004275,bridge,A,CHANTRI CHARA CULVERTR,24.1273411472222,91.4517330222222,6.0
N204,1004276,link,,Box culvert,24.1274438,91.4520556,72.00000000000095
N204,1004277,link,,Box Culvert,24.1274716,91.4523333,137.9999999999999
N204,1004278,link,,Information missing,24.1281104,91.4545556,139.9999999999988
N204,1004279,link,,Km post missing,24.1281938,91.4633889,1000.0
N204,1004280,bridge,A,CHANDRI CULVERT,24.1279958833333,91.4638946958333,1.65
N204,1004281,link,,Box culvert,24.1279438,91.4640278,72.00000000000095
N204,1004282,link,,Pipe Culvert,24.1281104,91.4664167,205.99999999999952
N204,1004283,link,,Box Culvert,24.1295549,91.4682493,358.00000000000057
N204,1004284,link,,Box Culvert,24.131916,91.4701382,304.0000000000003
N204,1004285,link,,Km post missing,24.1322216,91.4705827,59.99999999999872
N204,1004286,link,,Box culvert,24.1326938,91.4723882,198.0000000000004
N204,1004287,bridge,A,Ram Bhanga Bridge,24.1347618442975,91.4769832413223,50.0
N204,1004288,link,,Bridge start,24.134787880826444,91.47704109256198,563.0000000000006
N204,1004289,link,,Bridge end,24.1349441,91.4773882,41.99999999999804
N204,1004290,link,,Pipe Culvert,24.1371663,91.4791382,220.00000000000242
N204,1004291,link,,Information missing,24.137833,91.4795549,166.99999999999804
N204,1004292,bridge,B,RAMAGANJA CULVERT,24.1386739041095,91.4802721260273,9.3
N204,1004293,link,,Box culvert,24.1387774,91.4803604,146.0000000000008
N204,1004294,bridge,A,LABONGO GIRDER BRIDGE,24.1419110689038,91.4828513293064,39.8
N204,1004295,link,,Bridge start,24.1420274,91.4829438,446.9999999999992
N204,1004296,link,,Bridge end,24.142083,91.4829716,9.000000000000341
N204,1004297,bridge,A,CHANDRI CULVERT,24.1441099924302,91.4833719864541,1.8
N204,1004298,link,A,Labongo Bridge,24.1441099924302,91.4833719864541,240.99999999999966
N204,1004299,link,,Bridge start,24.1441941,91.4833886,10.000000000001563
N204,1004300,link,,Bridge end,24.1446108,91.4833886,53.000000000000824
N204,1004301,link,,Km post missing,24.1453608,91.4838886,93.99999999999764
N204,1004302,bridge,D,KARAGANUT,24.1465048430246,91.4842855955555,13.5
N204,1004303,link,,Hobiganj 21 km,24.15053822098765,91.48568522222224,620.000000000001
N204,1004304,link,,Km post missing,24.1588889,91.488583,1000.0
N204,1004305,link,,Box culvert,24.162,91.4921663,504.999999999999
N204,1004306,link,,Hobiganj 20 km,24.1629722,91.4932219,165.0000000000027
N204,1004307,link,,Box Culvert,24.1629722,91.4973886,801.9999999999995
N204,1004308,link,,Km post missing,24.1703882,91.4986941,198.0000000000004
N204,1004309,bridge,A,CHANDPUR BOX CULVERT,24.1716916979423,91.4997288539094,6.2
N204,1004310,link,,Box culvert,24.1721382,91.5000833,242.99999999999855
N204,1004311,link,,Box culvert,24.1722493,91.5003056,27.999999999998693
N204,1004312,bridge,A,CHANDPUR STEEL BEAM AND RCC SLAB,24.1728034680412,91.5013953175257,39.4
N204,1004313,link,B,Chandpur Bridge,24.1728034680412,91.5013953175257,129.00000000000134
N204,1004314,link,,Bridge start,24.1730827,91.5019444,65.00000000000128
N204,1004315,link,,Bridge end,24.1732493,91.5022222,36.999999999999034
N204,1004316,link,,Km post missing,24.1727771,91.5067222,498.00000000000114
N204,1004317,link,,Km post missing,24.1784716,91.5126389,1000.0
N204,1004318,link,,Box culvert,24.1789438,91.5126667,59.99999999999872
N204,1004319,link,,Pipe Culvert,24.1814438,91.5127778,341.99999999999875
N204,1004320,link,,Pipe Culvert,24.1859997,91.5135,493.9999999999998
N204,1004321,link,,Km post missing,24.1873886,91.5135833,104.00000000000276
N204,1004322,link,,Box culvert,24.1895274,91.5157222,328.99999999999704
N204,1004323,bridge,A,HATUNDA BOX CULVERT,24.1927544625659,91.5178729857645,9.24
N204,1004324,link,,Box culvert,24.1933608,91.5182771,569.0000000000026
N204,1004325,link,,Km post missing,24.1942497,91.5196104,102.00000000000031
N204,1004326,link,,Z2008 to Natun Bazar,24.1982219,91.5200549,439.00000000000006
N204,1004327,link,,Km post missing,24.2023611,91.517666,561.0
N204,1004328,bridge,A,NATUM BAZAR BOX CULVERT,24.205744452,91.514959856,3.0
N204,1004329,link,,Box culvert,24.2063889,91.5144444,549.9999999999972
N204,1004330,link,,Km post missing,24.2100833,91.5126667,450.00000000000284
N204,1004331,bridge,A,SIGNHARD BOX CULVERT,24.216335567146,91.5103160174778,2.24
N204,1004332,link,,Pipe Culvert,24.2174716,91.5098889,903.9999999999999
N204,1004333,link,,Hobiganj 14 km,24.219416,91.5091111,96.00000000000009
N204,1004334,bridge,A,PICE MILL BOX CULVERT,24.2211204886597,91.5084985463917,3.1
N204,1004335,link,,Box culvert,24.2211938,91.5084722,193.99999999999906
N204,1004336,link,,Box culvert,24.2274993,91.5060833,760.9999999999992
N204,1004337,bridge,C,NORPATI BOX CULVERT,24.22752708,91.50607404,3.12
N204,1004338,link,,Km post missing,24.227916,91.5059444,45.000000000001705
N204,1004339,bridge,C,NORPATI BOX CULVERT,24.2307384885057,91.5048860034482,24.2
N204,1004340,link,,Box culvert,24.2308049,91.5048611,347.999999999999
N204,1004341,bridge,A,CRIKOTA,24.2327630148514,91.5041160782178,1.55
N204,1004342,link,,"Z2010, Murabandh- Dargasharif Road",24.2339441,91.5036667,403.9999999999999
N204,1004343,link,,Km post missing,24.236583,91.50275,248.0000000000011
N204,1004344,link,,Hobiganj 11 km,24.2463886,91.4974997,1250.0
N204,1004345,bridge,A,DURGAPUR,24.2498957785169,91.4938451476554,1.5
N204,1004346,link,,Bridge start,24.2523333,91.4913052,916.9999999999981
N204,1004347,bridge,A,DORGAPUR RCC GIDER BRIDGE,24.252372476923,91.4912738641025,17.8
N204,1004348,link,C,Durgapur Bridge,24.252372476923,91.4912738641025,33.00000000000125
N204,1004349,link,,Bridge end,24.2524722,91.4911941,83.99999999999608
N204,1004350,link,,Info missing,24.2529167,91.4906941,66.0000000000025
N204,1004351,link,,Box culvert,24.255,91.4885274,222.0000000000013
N204,1004352,link,,Km post missing,24.2596389,91.4841386,8.000000000002672
N204,1003418,intersection,,Box culvert,24.2768882,91.45525,0.0
N204,1004354,link,A,NEAR SHAIS TAGAMJ BOX CULVERT,24.2615947936507,91.4823212063492,959.9999999999937
N204,1004355,link,,Box culvert,24.2626944,91.4812216,173.9999999999995
N204,1004356,link,,Km post missing,24.2665556,91.4778604,536.0000000000014
N204,1004357,link,,Box culvert,24.2667493,91.4776938,27.000000000001023
N204,1004358,link,A,UBAHATA SLAB CULVERT,24.2665833333333,91.4769444444444,12.999999999998124
N204,1004359,link,,Road End intersecting N2 at Shaistagonj Round About.,24.2673882,91.4771382,121.00000000000222
N207,1004360,link,,Road start from N2 at Mirpur.,24.2948608,91.51025,0.0
N207,1004361,link,,Pipe culvert,24.2964163,91.5120833,226.0
N207,1004362,link,,Bridge Start,24.297583,91.5135278,231.0
N207,1004363,link,B,Mirpur Bridge,24.2975653090909,91.5136515090909,13.999999999999957
N207,1004364,link,C,Mirpur RCC Bridge,24.2975653090909,91.5136515090909,0.0
N207,1004365,link,,Bridge end,24.2975552,91.5137222,8.000000000000007
N207,1004366,link,,Km post missing,24.2967774,91.5188049,521.0
N207,1004367,link,,Bridge start,24.2958608,91.5238049,514.9999999999999
N207,1004368,bridge,A,Binagou Bridge,24.2958515333333,91.5238512,19.5
N207,1004369,link,C,BINAGOU,24.2958515333333,91.5238512,8.000000000000007
N207,1004370,link,,Bridge end,24.295833,91.5239438,16.000000000000014
N207,1004371,link,,Km post missing,24.2951108,91.528416,461.00000000000006
N207,1004372,bridge,B,Natun Bazar Bridge,24.2936824758118,91.5369584564389,30.25
N207,1004373,link,C,NATUN BAZAR RCC GIRDER,24.2936824758118,91.5369584564389,883.0
N207,1004374,link,,Bridge start,24.2936663,91.5370552,9.999999999999787
N207,1004375,link,,Bridge end,24.2936386,91.5372497,31.00000000000014
N207,1004376,link,,"Z2008 ,Nutan Bazar-Chunarughar road",24.2935274,91.5379163,66.00000000000028
N207,1004377,bridge,C,Naturbazar Arch Rcc culvert,24.29346909,91.53801353,2.5
N207,1004378,link,,Km post missing,24.2934441,91.5380552,9.999999999999787
N207,1004379,bridge,B,Karangi Bridge,24.2929746358053,91.5463403184241,38.25
N207,1004380,link,B,KARANGI BRIDGE,24.2929746358053,91.5463403184241,858.0000000000001
N207,1004381,link,,Bridge start,24.2929719,91.5463886,4.999999999999893
N207,1004382,link,,Bridge end,24.2929441,91.5467497,35.00000000000014
N207,1004383,link,,Km post missing,24.2927497,91.5479163,101.99999999999987
N207,1004384,bridge,A,MIRZAPUR BOX CULVERT,24.2910251343,91.556742271,3.0
N207,1004385,link,,Km post missing,24.2908608,91.5575833,1000.0
N207,1004386,link,,Km post missing,24.2909719,91.5663889,1000.0
N207,1004387,link,,Pipe culvert,24.2895274,91.5713049,599.9999999999997
N207,1004388,bridge,A,KACHA BAZAR BOX CULVERT,24.2916021329999,91.574672934,6.0
N207,1004389,link,,Km post missing,24.2916663,91.5747771,400.00000000000034
N207,1004390,link,,Km post missing,24.2941108,91.5837497,1000.0
N207,1004391,link,,Box Culvert,24.2949441,91.5846663,131.99999999999966
N207,1004392,bridge,C,DHLKI BOX CULVERT,24.2949199064516,91.5849324290322,18.7
N207,1004393,link,A,KARMADA BOX CULVERT,24.2946699064516,91.5876824290322,374.00000000000057
N207,1004394,link,,Box Culvert,24.2944441,91.5901663,307.99999999999983
N207,1004395,link,,Km post missing,24.2944163,91.592083,185.99999999999994
N207,1004396,link,,Box Culvert,24.2944719,91.592833,74.99999999999929
N207,1004397,link,,Box Culvert,24.2949719,91.5945274,192.00000000000017
N207,1004398,link,,Box Culvert,24.2961108,91.5975274,160.00000000000014
N207,1004399,link,,Km post missing,24.2964441,91.6011944,573.0000000000005
N207,1004400,link,,Box Culvert,24.2957774,91.6028889,211.00000000000028
N207,1004401,link,,Km post missing,24.2920552,91.6091389,788.9999999999997
N207,1004402,link,,Km post missing/ Start of Moulavibazar road Division / Km post missing/ Start of Moulavibazar road Division,24.2937219,91.6161667,1000.0
N207,1004403,link,,Box Culvert,24.2932774,91.6223882,480.00000000000045
N207,1004404,link,,Srimongal 12 km,24.2947774,91.6238327,369.9999999999992
N207,1004405,link,,Srimongal 11 km,24.2979719,91.632416,1000.0
N207,1004406,bridge,A,Sataoan box culvert,24.2984179472289,91.6346008481927,2.5
N207,1004407,link,,Box Culvert,24.299333,91.639083,830.0000000000001
N207,1004408,link,,Srimongal  10 km,24.3000556,91.6418886,169.99999999999994
N207,1004409,link,,Srimongal 9 km,24.30025,91.6508611,915.0000000000009
N207,1004410,link,,Srimongal 8km,24.3007778,91.6600556,939.9999999999977
N207,1004411,link,,Box Culvert,24.3016389,91.6646111,470.0000000000024
N207,1004412,link,,Box Culvert,24.3025556,91.6693882,495.000000000001
N207,1004413,bridge,A,MOTIGAMJ BOX CULVERT,24.3026297718918,91.6697533697297,13.5
N207,1004414,link,,Srimongal 7 km,24.3029167,91.671166,184.99999999999872
N207,1004415,link,,Bridge start,24.3035,91.6740827,309.000000000001
N207,1004416,link,,Bridge end,24.3035556,91.6743882,32.00000000000003
N207,1004417,bridge,A,LAYER KAL BRIDGE,24.3035721561258,91.6744709821192,23.8
N207,1004418,link,B,Laiarkal Bridge,24.3035721561258,91.6744709821192,8.999999999996788
N207,1004419,link,,Box Culvert,24.3046667,91.6799438,595.0000000000024
N207,1004420,link,,Srimongal 6 km,24.3047778,91.6802771,9.99999999999801
N207,1004421,bridge,A,Mofigauj box culvert,24.3047870583333,91.6803233958333,1.5
N207,1004422,link,,Bridge start,24.305,91.6813882,120.000000000001
N207,1004423,bridge,A,Motiganj Bridge,24.305,91.6816877543478,46.3
N207,1004424,link,A,MOTIGANJ BRIDGE,24.305,91.6816877543478,30.999999999998806
N207,1004425,link,,Bridge end,24.305,91.6818327,15.000000000000568
N207,1004426,link,,Srimongal 5 km,24.3030278,91.6901663,864.0000000000008
N207,1004427,link,,Box Culvert,24.3029167,91.690583,48.00000000000182
N207,1004428,bridge,B,BILASHER PARA BOX CULVERT,24.3028246239875,91.6909447221183,23.2
N207,1004429,link,,Box Culvert,24.3021389,91.6936386,320.99999999999795
N207,1004430,bridge,A,AMANATUR BOX CULVERT,24.3021267627145,91.694037302028,18.0
N207,1004431,link,,Srimongal 4 km,24.3019444,91.7000278,641.0000000000018
N207,1004432,link,,Box Culvert,24.3018611,91.7052222,535.9999999999978
N207,1004433,link,,Srimongal 3 km,24.3016944,91.7096944,458.99999999999966
N207,1004434,link,,Bridge start,24.3025556,91.7185271,920.9999999999993
N207,1004435,link,,Bridge end,24.3025833,91.7186104,12.000000000000455
N207,1004436,bridge,A,Sreemangal Basti Bridge,24.3026894492537,91.718743080597,13.35
N207,1004437,link,A,SRIMANGLE BASTE BRIDGE,24.3026894492537,91.718743080597,16.00000000000179
N207,1004438,link,,Srimongal 2 km,24.3030278,91.719166,50.99999999999838
N207,1004439,link,,Box Culvert,24.3084167,91.7265827,969.0000000000011
N207,1004440,bridge,A,SIRMONGAL BOX CULVERT,24.308473604878,91.7268245585365,16.9
N207,1004441,link,,Srimongal 1 km,24.3085278,91.7270549,41.00000000000037
N207,1004442,link,,"Z2003 ,Khulna -Srimongal road",24.3095556,91.7313882,463.99999999999864
N207,1004443,link,,Sylhet 81 km,24.3138611,91.7333886,536.0000000000014
N207,1004444,link,,Box culvert,24.3146944,91.7338052,106.99999999999932
N207,1004445,bridge,A,NEAR SHRIMANGAL THANA,24.3148273859154,91.7338615380281,3.0
N207,1004446,link,,Box Culvert,24.3170549,91.7348052,283.9999999999989
N207,1004447,bridge,B,2 NUMBER POLE,24.317132956962,91.7348273544303,9.2
N207,1004448,link,,Box Culvert,24.3191104,91.7353886,237.00000000000188
N207,1004449,bridge,B,3 NUMBER POLE,24.3191274752293,91.7353931871559,4.5
N207,1004450,link,,Box Culvert,24.3209716,91.7358886,217.99999999999997
N207,1004451,bridge,B,4 NUMBER POLE,24.3210013603896,91.7358977987012,6.0
N207,1004452,link,,Sylhet 80 km,24.3224993,91.7363608,153.99999999999991
N207,1004453,link,,Box Culvert,24.3236104,91.7365552,131.00000000000023
N207,1004454,bridge,A,ZOINAG SARA CULVET,24.3237326034722,91.7365835572916,19.0
N207,1004455,link,,Box Culvert,24.3286382,91.7377219,576.0000000000005
N207,1004456,bridge,B,6-NUMSER POLE BOX CULVERT,24.3287690327645,91.7377560313993,9.0
N207,1004457,link,,Sylhet 79 km,24.3311938,91.7383886,292.99999999999926
N207,1004458,link,,Box Culvert,24.3315271,91.7384997,41.00000000000037
N207,1004459,bridge,B,ESUPPUR CULVERT,24.3315848247838,91.7385249161383,6.0
N207,1004460,link,,Box Culvert,24.3343886,91.7397497,346.9999999999977
N207,1004461,bridge,A,Nowgaon Bridge,24.3385789807615,91.7409547549098,15.8
N207,1004462,link,A,NOWGAON BRIGE,24.3385789807615,91.7409547549098,492.0000000000009
N207,1004463,link,,Bridge start,24.3386386,91.7409719,7.0000000000014495
N207,1004464,link,,Bridge end,24.3387497,91.7410274,18.000000000000682
N207,1004465,link,,Sylhet 78 km,24.3397219,91.741333,99.99999999999787
N207,1004466,bridge,A,NOWGAON -2 CULVERT,24.3416805704545,91.7425135340909,4.0
N207,1004467,link,,Box Culvert,24.3417497,91.7425552,263.9999999999993
N207,1004468,bridge,A,RAZAPUR CULVERT,24.3448097331658,91.744450843216,4.5
N207,1004469,link,,Box Culvert,24.3448886,91.7444997,397.99999999999966
N207,1004470,link,,Sylhet 77 km,24.3478608,91.7457219,343.0
N207,1004471,link,,Box Culvert,24.3509444,91.7469163,364.0000000000008
N207,1004472,bridge,A,KALIR BAZAR CULVERT,24.3509527982558,91.7469190459302,1.5
N207,1004473,link,A,KAKIA BAZAR BOX CULVERT,24.3523805017441,91.7473858540697,170.99999999999937
N207,1004474,link,,Box Culvert,24.3523889,91.7473886,1.0000000000012221
N207,1004475,link,,Box Culvert,24.355,91.7480552,298.9999999999995
N207,1004476,link,,Sylhet 76 km,24.3564167,91.7483608,160.00000000000014
N207,1004477,bridge,C,SHIRAZ NAGAR,24.3566285795454,91.7484165704545,6.0
N207,1004478,link,,Box Culvert,24.3569444,91.7484997,132.00000000000145
N207,1004479,bridge,A,LAMWA CULVERT,24.3566587376623,91.7492528948052,12.4
N207,1004480,link,,Box Culvert,24.3566389,91.7493052,307.99999999999983
N207,1004481,bridge,C,KASIM PUR,24.3645064696428,91.7496340589285,11.8
N207,1004482,link,,Box Culvert,24.364861281607144,91.74964888982144,532.9999999999977
N207,1004483,link,,Sylhet 75 km,24.3652778,91.7496663,27.000000000001023
N207,1004484,link,,Box Culvert,24.3702493,91.7498608,550.0000000000007
N207,1004485,link,,Sylhet 74 km,24.3739716,91.7500556,419.9999999999982
N207,1004486,bridge,D,UTTOR KALAPUR,24.3789127764705,91.7506045882352,12.7
N207,1004487,link,,Box Culvert,24.3792216,91.7506389,594.9999999999989
N207,1004488,bridge,B,BAYULPUR CULVERT,24.3811687153846,91.7510715923077,3.2
N207,1004489,link,,Box Culvert,24.3814716,91.7511389,260.0000000000051
N207,1004490,link,,Sylhet 73 km,24.3824716,91.7513889,119.99999999999744
N207,1004491,bridge,A,BAGALPUR MASDI CULVERT,24.3831426174418,91.7516449275193,6.0
N207,1004492,link,,Box Culvert,24.383576323837207,91.75181040872091,134.999999999998
N207,1004493,bridge,A,HAMID NAGOR CULVERT,24.3861785622093,91.7528032959302,4.5
N207,1004494,link,,Box Culvert,24.3866941,91.753,381.0000000000002
N207,1004495,link,,Sylhet 72 km,24.3909997,91.7539167,484.00000000000176
N207,1004496,bridge,A,BHAIRAB GONG CULVERT,24.392633247619,91.7541470373015,6.0
N207,1004497,link,,Box Culvert,24.3931663,91.7542222,252.00000000000244
N207,1004498,link,,Sylhet 71 km,24.4007778,91.75475,838.0000000000009
N207,1004499,bridge,B,SHUHAPUR CULVERT,24.4069581228346,91.7547247538057,9.4
N207,1004500,link,,Box Culvert,24.4075833,91.7547222,761.9999999999934
N207,1004501,link,,Sylhet 70 km,24.4098056,91.7550278,238.00000000000665
N207,1004502,bridge,C,GIYASPUR BOX CULVERT,24.4118841371428,91.7554992199999,18.7
N207,1004503,link,,Box Culvert,24.4125,91.7556389,314.9999999999977
N207,1004504,link,,Sylhet 69 km,24.4184993,91.7573056,685.0000000000023
N207,1004505,link,,Box Culvert,24.4192216,91.7575,87.99999999999386
N207,1004506,bridge,C,CODUPUR BOX CULVERT,24.4213619662614,91.7581146066869,6.0
N207,1004507,link,,Box Culvert,24.4220271,91.7583056,329.0000000000006
N207,1004508,bridge,A,CODUPUR BOX CULVERT,24.4253464277419,91.7587345690322,8.2
N207,1004509,link,,Box Culvert,24.4261104,91.7588333,465.0000000000034
N207,1004510,link,,Sylhet 68 km,24.4276104,91.759,147.99999999999613
N207,1004511,bridge,B,NETOR SOR BOX CULVERT,24.4324327298136,91.7599885793478,6.0
N207,1004512,link,,Box Culvert,24.433166,91.7601389,644.0000000000055
N207,1004513,bridge,B,Mokam Bazar Box Culvert,24.4344581768,91.7606149136,12.2
N207,1004514,link,,Box Culvert,24.4352774,91.7609167,250.0
N207,1004515,link,,Sylhet 67 km,24.4361941,91.7612222,105.99999999999454
N207,1004516,bridge,A,GOMRA CULVERT,24.4373992282051,91.7616406807692,4.5
N207,1004517,link,,Box Culvert,24.4381941,91.7619167,234.00000000000176
N207,1004518,bridge,A,GOMRA CULVERT,24.4420875409506,91.761389928702,4.5
N207,1004519,link,,Box Culvert,24.4429163,91.7612778,547.0000000000041
N207,1004520,link,,Sylhet 66 km,24.4450274,91.7614167,218.9999999999941
N207,1004521,bridge,A,pOLISHHIW RD,24.4470836140672,91.761556406422,1.5
N207,1004522,link,,Box Culvert,24.4478886,91.7616111,327.0000000000053
N207,1004523,bridge,D,GOMRA BOX CULVERT,24.449320990909,91.7617664030303,4.35
N207,1004524,link,,Box Culvert,24.4501944,91.7618611,263.9999999999958
N207,1004525,link,,Sylhet 65 km,24.4538611,91.7623333,408.9999999999989
N207,1004526,bridge,A,JOGANNATHPUR BOX CULVERT,24.4541704522727,91.7623701295454,3.0
N207,1004527,link,,Box Culvert,24.4550278,91.7624722,132.000000000005
N207,1004528,bridge,A,JOGONATHPUR BOX CULVERT,24.4588000421252,91.7631234060721,3.0
N207,1004529,link,,Box Culvert,24.4596944,91.7632778,527.000000000001
N207,1004530,link,,Sylhet 64 km,24.4626389,91.7640278,330.99999999999596
N207,1004531,bridge,C,JAGONATH BOX CULVERT,24.467388932563,91.765181227521,6.0
N207,1004532,link,,Box Culvert,24.4693882,91.7656667,951.9999999999982
N207,1004533,link,,Sylhet 63 km,24.4713604,91.7654722,38.00000000000381
N207,1004534,link,,"N 208 ,Moulavibazar-Sylet road",24.4714438,91.7654722,12.000000000000455
N207,1004535,bridge,C,KODALIPUR BOX CULVERT,24.4725021692982,91.7654722,18.45
N207,1004536,link,,Bridge start,24.4734716,91.7654722,228.00000000000153
N207,1004537,link,,Bridge end,24.4736104,91.7654167,23.999999999993804
N207,1004538,link,,Km  post missing,24.479835212200435,91.76414726034858,736.0000000000042
N207,1004539,link,,Sylhet 61 km,24.4891386,91.76225,1100.0000000000014
N207,1004540,link,,Sylhet 60 km,24.4893052,91.7527222,989.9999999999949
N207,1004541,link,,Sylhet 59 km,24.4931386,91.7474441,970.0000000000059
N207,1004542,link,,Box Culvert,24.4967497,91.7432219,644.999999999996
N207,1004543,link,,Sylhet 58 km,24.4972774,91.7427219,329.9999999999983
N207,1004544,link,,Box Culvert,24.4972774,91.7396108,51.00000000000193
N207,1004545,link,,Box Culvert,24.4988052,91.7355274,472.0000000000013
N207,1004546,link,,Sylhet 57 km,24.5030278,91.7360274,496.9999999999999
N207,1004547,link,,Sylhet 56 km,24.509,91.7288327,979.9999999999968
N207,1004548,link,,Sylhet 55 km,24.5155,91.7268604,984.9999999999994
N207,1004549,bridge,A,TONA BAZAR BOX CULVERT,24.5175016985887,91.7290081520161,4.55
N207,1004550,link,,Box Culvert,24.5185549,91.7301382,496.0000000000022
N207,1004551,bridge,A,TANA BAZAR,24.5208328080178,91.7305775095768,9.2
N207,1004552,link,,Box Culvert,24.5224438,91.7308882,448.99999999999807
N207,1004553,link,,Km post broken,24.5226104,91.730916,25.000000000005684
N207,1004554,bridge,A,SHAMPASHI CULVERT,24.5234148255102,91.7312901459183,12.1
N207,1004555,link,,Box Culvert,24.5249993,91.7320271,293.99999999999693
N207,1004556,link,,Sylhet 53 km,24.5307771,91.7341386,706.0000000000031
N207,1004557,bridge,A,Kamalpur culvert,24.5330325989878,91.7338338072874,1.5
N207,1004558,link,,Box Culvert,24.5348886,91.733583,493.9999999999998
N207,1004559,link,,Sylhet 52 km,24.5390274,91.7317771,495.9999999999951
N207,1004560,link,,Sylhet 51 km,24.5477497,91.7306104,1000.0
N207,1004561,link,,Box Culvert,24.5524444,91.7286104,569.0000000000026
N207,1004562,link,,Sylhet 50 km,24.5558611,91.7274993,400.99999999999625
N207,1004563,bridge,A,KHALISPUR BRIDE,24.5590697078014,91.725062151773,19.6
N207,1004564,link,A,Khalishpur Bridge,24.5590697078014,91.725062151773,445.0000000000003
N207,1004565,link,,Bridge start,24.5609444,91.7236382,260.0000000000051
N207,1004566,link,,Bridge end,24.5611111,91.7235271,19.99999999999602
N207,1004567,bridge,A,KHALESPUR,24.5635737690909,91.7225902527272,14.0
N207,1004568,link,,Sylhet 49 km,24.5636667,91.7225549,274.9999999999986
N207,1004569,link,,Box Culvert,24.5657222,91.7222771,242.00000000000443
N207,1004570,link,,Sylhet 48 km,24.5717216,91.7228327,677.9999999999973
N207,1004571,link,,Sylhet 47 km,24.575916,91.7191382,1050.0000000000043
N207,1004572,link,,Sylhet 46 km,24.5773049,91.7096944,1000.0
N207,1004573,bridge,A,BAHUR BAG,24.5775646793522,91.7076751692307,4.5
N207,1004574,link,,Box Culvert,24.577916,91.7049444,493.9999999999998
N207,1004575,link,,Sylhet 45 km,24.578166,91.7009167,410.99999999999426
N207,1004576,link,,Box Culvert,24.5770549,91.6972774,399.0000000000009
N207,1004577,bridge,C,Kamarkhali Bridge,24.5768487388625,91.6961702597156,61.6
N207,1004578,link,C,GORAKHAL BRIDGE,24.5768487388625,91.6961702597156,115.99999999999966
N207,1004579,link,A,BAROAGE BOX CULVERT,24.5767403265402,91.695588056635,60.99999999999994
N207,1004580,link,,Bridge start,24.5763049,91.6932497,245.00000000000455
N207,1004581,link,,Bridge end,24.5762493,91.6926941,65.9999999999954
N207,1004582,bridge,A,GORA KHAL BOX CULVERT,24.5761574724489,91.6920053520408,3.5
N207,1004583,link,,Sylhet 44 km,24.5761382,91.6918608,98.00000000000608
N207,1004584,link,,Box Culvert,24.576666,91.6888886,306.99999999999505
N207,1004585,bridge,A,Sadhupati Bridge,24.581026166714,91.6874648426742,13.2
N207,1004586,link,A,SHADHAPUR BRIDGE,24.581026166714,91.6874648426742,563.0000000000024
N207,1004587,link,,Sylhet 43 km,24.5821104,91.6871108,140.00000000000057
N207,1004588,link,,Bridge start,24.5837774,91.6868052,196.99999999999562
N207,1004589,link,,Bridge end,24.5838608,91.6867774,12.000000000000455
N207,1004590,link,,Sylhet 42 km,24.5894997,91.6839441,740.9999999999997
N207,1004591,bridge,A,Nasirpur steel beam rcc slab,24.5895319899159,91.683912972549,101.6
N207,1004592,link,B,Borak Bridge,24.5895319899159,91.683912972549,5.000000000002558
N207,1004593,link,,Bridge start,24.5918052,91.6817216,351.99999999999676
N207,1004594,link,,Bridge end,24.5926663,91.6815827,112.00000000000898
N207,1004595,bridge,B,KHALARGON BOX CULVERT,24.5945575831216,91.6813553397459,18.4
N207,1004596,link,,Box Culvert,24.5977497,91.6809716,550.9999999999877
N207,1004597,link,,Sylhet 41 km,24.598083,91.6809716,20.000000000010232
N207,1004598,link,,Sylhet 40 km,24.6066111,91.6799438,969.9999999999989
N207,1004599,bridge,A,DAUDPUR BOX CULVERT,24.607155034729,91.6795897298029,3.0
N207,1004600,link,,Box Culvert,24.6095556,91.6780271,405.9999999999917
N207,1004601,link,,Sylhet 39 km,24.6150556,91.6772216,594.0000000000083
N207,1003811,intersection,A,MIRZAPUR BOX CULVERT,24.6226280342105,91.6780914421052,6.0
N207,1004603,link,,Sylhet 38 km,24.6232771,91.678166,950.0000000000028
N207,1004604,link,,Road end with N2 at Mukti joddha Chattor Sherpur.,24.6263327,91.6775271,349.9999999999943
N208,1004605,sourcesink,,Road Start from N207 infront of RHD,24.4713604,91.7655556,0.0
N208,1004606,bridge,A,RATAULI BOX CULVERT,24.47419518,91.770249575,6.0
N208,1004607,link,A,NAYANAGAR BOX CULVERT,24.4753160084,91.7721055005,1500.0
N208,1004608,link,,Km post missing,24.4757216,91.7727771,92.99999999999997
